timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,pitch_control,roll_setpoint,roll_measurement,roll_command,roll_control,yaw_setpoint,yaw_measurement,yaw_command,yaw_control,throttle
0.868,0.001,-0.014,-0.067,1.351,-0.121,0.021,-5.954,0.908,-4.099,-100.800,100.800
0.870,0.001,-0.051,-0.067,1.139,-0.074,0.021,1.247,1.154,-4.097,-100.800,100.800
0.872,0.001,-0.046,-0.067,1.139,-0.044,0.021,1.247,1.271,-4.094,-100.800,100.800
0.883,0.001,-0.067,-0.069,0.408,-0.064,0.021,1.408,0.903,-4.084,62.250,100.800
0.885,0.001,-0.057,-0.069,0.408,-0.034,0.021,1.408,0.522,-4.083,62.250,100.800
0.886,0.000,-0.029,-0.069,-0.941,-0.014,0.021,7.533,0.145,-4.083,100.800,100.800
0.888,0.000,0.005,-0.070,-0.941,-0.044,0.021,7.533,-0.225,-4.083,100.800,100.800
0.890,0.000,0.042,-0.070,-1.800,-0.094,0.020,-12.260,-0.511,-4.084,100.800,100.800
0.892,0.000,0.045,-0.070,-0.079,-0.093,0.020,-0.005,-0.658,-4.086,37.604,100.800
0.904,0.001,0.032,-0.069,0.320,-0.075,0.019,2.620,-0.378,-4.090,-70.237,100.800
0.905,0.000,0.013,-0.069,0.320,-0.079,0.019,2.620,-0.092,-4.090,-70.237,100.800
0.907,0.000,-0.017,-0.069,1.244,-0.059,0.019,2.344,0.213,-4.090,-100.800,100.800
0.909,0.000,-0.044,-0.069,1.244,-0.061,0.020,2.344,0.477,-4.089,-100.800,100.800
0.911,0.001,-0.053,-0.070,0.918,-0.045,0.020,2.138,0.660,-4.088,-100.800,100.800
0.913,0.001,-0.048,-0.070,0.918,-0.035,0.020,2.138,0.749,-4.086,-100.800,100.800
0.915,0.001,-0.042,-0.070,-0.275,0.012,0.020,8.493,0.740,-4.085,-20.931,100.800
0.926,0.001,-0.031,-0.070,-0.265,0.023,0.022,1.703,0.459,-4.080,70.294,100.800
0.928,0.001,-0.023,-0.070,-0.265,0.009,0.022,1.703,0.215,-4.079,70.294,100.800
0.930,0.001,-0.017,-0.070,-0.347,-0.029,0.022,-7.845,-0.024,-4.079,100.800,100.800
0.932,0.001,-0.008,-0.070,-0.347,-0.004,0.022,-7.845,-0.232,-4.080,100.800,100.800
0.934,0.001,-0.005,-0.070,-0.300,-0.001,0.022,4.162,-0.349,-4.080,82.349,100.800
0.935,0.000,0.015,-0.070,-0.300,-0.021,0.022,4.162,-0.352,-4.081,82.349,100.800
0.947,0.001,0.015,-0.069,-0.511,-0.003,0.023,-0.307,-0.037,-4.082,-78.802,100.800
