timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_control,roll_setpoint,roll_measurement,roll_control,yaw_setpoint,yaw_measurement,yaw_control
2.721,0.001,0.000,0.025,0.000,0.000,-0.038,0.000,0.000,-4.457,0.000
2.735,0.001,0.000,0.025,0.000,0.000,-0.037,0.000,0.000,-4.457,0.000
2.737,0.001,0.000,0.025,0.000,0.000,-0.037,0.000,0.000,-4.457,0.000
2.738,0.000,0.000,0.025,0.000,0.000,-0.037,0.000,0.000,-4.457,0.000
2.740,0.001,0.000,0.025,0.000,0.000,-0.037,0.000,0.000,-4.457,0.000
2.742,0.001,0.000,0.025,0.000,0.000,-0.037,0.000,0.000,-4.457,0.000
2.743,0.000,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.457,0.000
2.745,0.001,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.458,0.000
2.759,0.000,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.458,0.000
2.761,0.001,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.458,0.000
2.763,0.001,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.458,0.000
2.764,0.000,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.458,0.000
2.766,0.001,0.000,0.024,0.000,0.000,-0.037,0.000,0.000,-4.458,0.000
2.768,0.001,0.000,0.024,0.000,0.000,-0.038,0.000,0.000,-4.458,0.000
2.769,0.000,0.000,0.024,0.000,0.000,-0.038,0.000,0.000,-4.458,0.000
2.783,0.000,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.785,0.001,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.787,0.001,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.788,0.000,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.790,0.000,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.792,0.001,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.794,0.001,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.459,0.000
2.795,0.001,0.000,0.023,0.000,0.000,-0.038,0.000,0.000,-4.460,0.000
2.809,0.000,0.000,0.023,0.000,0.000,-0.039,0.000,0.000,-4.460,0.000
2.811,0.001,0.000,0.023,0.000,0.000,-0.039,0.000,0.000,-4.460,0.000
2.813,0.001,0.000,0.023,0.000,0.000,-0.039,0.000,0.000,-4.460,0.000
2.814,0.000,0.000,0.023,0.000,0.000,-0.039,0.000,0.000,-4.461,0.000
2.816,0.001,0.000,0.023,0.000,0.000,-0.039,0.000,0.000,-4.461,0.000
2.818,0.001,0.000,0.022,0.000,0.000,-0.039,0.000,0.000,-4.461,0.000
2.819,0.000,0.000,0.022,0.000,0.000,-0.039,0.000,0.000,-4.461,0.000
2.833,0.000,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.835,0.001,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.837,0.001,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.838,0.000,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.840,0.000,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.842,0.001,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.843,0.000,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.845,0.001,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.461,0.000
2.859,0.000,0.000,0.022,0.000,0.000,-0.040,0.000,0.000,-4.462,0.000
2.861,0.001,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.462,0.000
2.863,0.001,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.462,0.000
2.864,0.000,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.462,0.000
2.866,0.001,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.462,0.000
2.868,0.001,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.462,0.000
2.869,0.000,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.462,0.000
2.884,0.001,0.000,0.022,0.000,0.000,-0.041,0.000,0.000,-4.463,0.000
2.885,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.463,0.000
2.887,0.001,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.464,0.000
2.888,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.464,0.000
2.890,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.464,0.000
2.892,0.001,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.464,0.000
2.894,0.001,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.464,0.000
2.895,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.464,0.000
2.909,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.911,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.913,0.001,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.915,0.001,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.916,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.918,0.001,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.919,0.000,0.000,0.022,0.000,0.000,-0.042,0.000,0.000,-4.465,0.000
2.934,0.001,0.000,0.021,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.935,0.000,0.000,0.021,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.937,0.001,0.000,0.021,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.939,0.001,0.000,0.020,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.940,0.000,0.000,0.020,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.942,0.000,0.000,0.020,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.944,0.001,0.000,0.020,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
2.958,0.001,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.960,0.001,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.962,0.001,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.963,0.000,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.965,0.001,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.966,0.000,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.968,0.000,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.970,0.001,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.984,0.001,0.000,0.019,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
2.986,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
2.987,0.000,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
2.989,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
2.991,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
2.992,0.000,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
2.994,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.012,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.013,0.000,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.015,0.000,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.017,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.019,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.020,0.000,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.022,0.001,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.023,0.000,0.000,0.019,0.000,0.000,-0.039,0.000,0.000,-4.466,0.000
3.038,0.001,0.000,0.018,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.040,0.001,0.000,0.018,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.041,0.000,0.000,0.017,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.043,0.001,0.000,0.017,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.044,0.000,0.000,0.017,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.046,0.000,0.000,0.017,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.048,0.001,0.000,0.017,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.065,0.001,0.000,0.016,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.066,0.000,0.000,0.015,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.068,0.000,0.000,0.015,0.000,0.000,-0.040,0.000,0.000,-4.466,0.000
3.070,0.001,0.000,0.015,0.000,0.000,-0.041,0.000,0.000,-4.466,0.000
3.072,0.001,0.000,0.015,0.000,0.000,-0.041,0.000,0.000,-4.467,0.000
3.073,0.001,0.000,0.015,0.000,0.000,-0.041,0.000,0.000,-4.467,0.000
3.075,0.001,0.000,0.015,0.000,0.000,-0.041,0.000,0.000,-4.467,0.000
3.089,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.467,0.000
3.091,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.467,0.000
3.092,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.467,0.000
3.094,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.467,0.000
3.096,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.468,0.000
3.097,0.000,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.468,0.000
3.099,0.000,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.468,0.000
3.101,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.468,0.000
3.115,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.468,0.000
3.116,0.000,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.468,0.000
3.118,0.000,0.000,0.014,0.000,0.000,-0.044,0.000,0.000,-4.469,0.000
3.120,0.001,0.000,0.014,0.000,0.000,-0.044,0.000,0.000,-4.469,0.000
3.122,0.001,0.000,0.014,0.000,0.000,-0.044,0.000,0.000,-4.469,0.000
3.123,0.000,0.000,0.014,0.000,0.000,-0.044,0.000,0.000,-4.469,0.000
3.125,0.001,0.000,0.014,0.000,0.000,-0.044,0.000,0.000,-4.469,0.000
3.139,0.001,0.000,0.014,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.141,0.001,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.143,0.001,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.144,0.000,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.146,0.001,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.147,0.000,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.149,0.000,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.151,0.001,0.000,0.013,0.000,0.000,-0.044,0.000,0.000,-4.470,0.000
3.165,0.001,0.000,0.013,0.000,0.000,-0.045,0.000,0.000,-4.471,0.000
3.167,0.001,0.000,0.013,0.000,0.000,-0.045,0.000,0.000,-4.471,0.000
3.169,0.001,0.000,0.013,0.000,0.000,-0.045,0.000,0.000,-4.471,0.000
3.170,0.000,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.471,0.000
3.172,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.472,0.000
3.174,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.472,0.000
3.175,0.000,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.472,0.000
3.190,0.001,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.473,0.000
3.191,0.001,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.473,0.000
3.193,0.001,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.473,0.000
3.194,0.000,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.473,0.000
3.196,0.000,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.474,0.000
3.198,0.001,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.474,0.000
3.200,0.001,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.474,0.000
3.201,0.000,0.000,0.012,0.000,0.000,-0.046,0.000,0.000,-4.474,0.000
3.215,0.000,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.475,0.000
3.217,0.000,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.475,0.000
3.219,0.001,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.475,0.000
3.221,0.001,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.475,0.000
3.222,0.000,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.475,0.000
3.224,0.001,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.476,0.000
3.225,0.000,0.000,0.012,0.000,0.000,-0.047,0.000,0.000,-4.476,0.000
3.240,0.001,0.000,0.013,0.000,0.000,-0.047,0.000,0.000,-4.477,0.000
3.241,0.000,0.000,0.013,0.000,0.000,-0.046,0.000,0.000,-4.477,0.000
3.243,0.001,0.000,0.013,0.000,0.000,-0.046,0.000,0.000,-4.477,0.000
3.245,0.001,0.000,0.013,0.000,0.000,-0.046,0.000,0.000,-4.477,0.000
3.246,0.000,0.000,0.013,0.000,0.000,-0.046,0.000,0.000,-4.477,0.000
3.248,0.001,0.000,0.013,0.000,0.000,-0.046,0.000,0.000,-4.477,0.000
3.250,0.001,0.000,0.013,0.000,0.000,-0.046,0.000,0.000,-4.477,0.000
3.264,0.000,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.266,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.268,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.269,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.271,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.272,0.000,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.274,0.000,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.276,0.001,0.000,0.012,0.000,0.000,-0.045,0.000,0.000,-4.478,0.000
3.290,0.001,0.000,0.012,0.000,0.000,-0.044,0.000,0.000,-4.479,0.000
3.292,0.001,0.000,0.012,0.000,0.000,-0.043,0.000,0.000,-4.479,0.000
3.293,0.000,0.000,0.012,0.000,0.000,-0.043,0.000,0.000,-4.479,0.000
3.295,0.001,0.000,0.012,0.000,0.000,-0.043,0.000,0.000,-4.479,0.000
3.297,0.001,0.000,0.013,0.000,0.000,-0.043,0.000,0.000,-4.479,0.000
3.299,0.001,0.000,0.013,0.000,0.000,-0.043,0.000,0.000,-4.480,0.000
3.300,0.000,0.000,0.013,0.000,0.000,-0.043,0.000,0.000,-4.480,0.000
3.318,0.001,0.000,0.013,0.000,0.000,-0.042,0.000,0.000,-4.480,0.000
3.320,0.001,0.000,0.013,0.000,0.000,-0.042,0.000,0.000,-4.480,0.000
3.322,0.001,0.000,0.013,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.323,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.325,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.326,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.328,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.330,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.344,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.480,0.000
3.345,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.480,0.000
3.347,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.480,0.000
3.349,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.350,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.352,0.000,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.354,0.001,0.000,0.014,0.000,0.000,-0.042,0.000,0.000,-4.481,0.000
3.368,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.369,0.000,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.371,0.000,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.373,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.375,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.376,0.000,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.378,0.001,0.000,0.014,0.000,0.000,-0.043,0.000,0.000,-4.481,0.000
3.570,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.572,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.573,0.000,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.575,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.479,0.000
3.577,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.479,0.000
3.578,0.000,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.479,0.000
3.580,0.000,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.479,0.000
3.582,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.479,0.000
3.596,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.597,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.599,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.601,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.602,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.604,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.606,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.620,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.621,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.623,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.625,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.626,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.628,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.630,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.631,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.645,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.647,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.649,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.650,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.652,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.654,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.655,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.669,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.671,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.673,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.674,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.676,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.678,0.001,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.679,0.000,0.000,0.011,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.681,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.478,0.000
3.695,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.697,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.698,0.000,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.700,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.702,0.001,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.703,0.000,0.000,0.011,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.705,0.001,0.000,0.010,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.719,0.001,0.000,0.010,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.721,0.001,0.000,0.009,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.722,0.000,0.000,0.009,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.724,0.001,0.000,0.009,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.726,0.001,0.000,0.009,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.727,0.000,0.000,0.009,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.729,0.001,0.000,0.009,0.000,0.000,-0.048,0.000,0.000,-4.477,0.000
3.743,0.000,0.000,0.008,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.745,0.001,0.000,0.008,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.747,0.001,0.000,0.007,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.748,0.000,0.000,0.007,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.750,0.001,0.000,0.007,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.752,0.001,0.000,0.007,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.753,0.000,0.000,0.007,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.755,0.001,0.000,0.007,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.769,0.001,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.771,0.001,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.772,0.000,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.774,0.001,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.776,0.001,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.777,0.000,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.779,0.001,0.000,0.006,0.000,0.000,-0.049,0.000,0.000,-4.477,0.000
3.793,0.001,0.000,0.005,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.795,0.001,0.000,0.005,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.796,0.000,0.000,0.005,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.798,0.001,0.000,0.004,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.800,0.001,0.000,0.004,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.801,0.000,0.000,0.004,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.803,0.000,0.000,0.004,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.805,0.001,0.000,0.004,0.000,0.000,-0.050,0.000,0.000,-4.477,0.000
3.822,0.000,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.824,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.826,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.828,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.829,0.000,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.831,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.833,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.847,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.848,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.850,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.852,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.853,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.855,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.857,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.858,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.872,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.874,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.876,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.878,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.879,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.881,0.001,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.882,0.000,0.000,0.001,0.000,0.000,-0.050,0.000,0.000,-4.478,0.000
3.897,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.898,0.000,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.900,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.902,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.903,0.000,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.905,0.001,0.000,0.002,0.000,0.000,-0.050,0.000,0.000,-4.479,0.000
3.907,0.001,0.000,0.002,0.000,0.000,-0.049,0.000,0.000,-4.479,0.000
3.921,0.001,0.000,0.002,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.923,0.001,0.000,0.002,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.924,0.000,0.000,0.002,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.926,0.001,0.000,0.002,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
3.928,0.001,0.000,0.002,0.000,0.000,-0.049,0.000,0.000,-4.480,0.000
